"Jahr","QuarSort","QuarLang","KreisSort","KreisLang","ProjStatus","ProjAnzGbd","ProjKosten","ProjRauminhalt","ProjAnzWhg","Whg_1_3_Zi","Whg_4plus_Zi"
2016,44,"Hard",4,"Kreis 4","Fertigerstellt",1,0,5695,10,7,3
2016,44,"Hard",4,"Kreis 4","Im Bau",13,0,599782,73,60,13
2016,51,"Gewerbeschule",5,"Kreis 5","Bewilligt",8,14760,21113,39,39,0
2016,52,"Escher Wyss",5,"Kreis 5","Bewilligt",17,52970,51979,0,0,0
2016,52,"Escher Wyss",5,"Kreis 5","Fertigerstellt",1,0,19524,23,19,4
2016,52,"Escher Wyss",5,"Kreis 5","Im Bau",11,152000,299241,108,72,36
2016,61,"Unterstrass",6,"Kreis 6","Bewilligt",98,249800,322823,646,406,240
2016,61,"Unterstrass",6,"Kreis 6","Fertigerstellt",10,0,55041,99,54,45
2016,61,"Unterstrass",6,"Kreis 6","Im Bau",52,88500,109470,186,108,78
2016,63,"Oberstrass",6,"Kreis 6","Bewilligt",5,22700,20224,11,10,1
2016,63,"Oberstrass",6,"Kreis 6","Fertigerstellt",2,0,2900,5,4,1
2016,63,"Oberstrass",6,"Kreis 6","Im Bau",11,230700,176228,48,26,22
2016,71,"Fluntern",7,"Kreis 7","Bewilligt",27,226800,148472,30,15,15
2016,71,"Fluntern",7,"Kreis 7","Fertigerstellt",4,0,30930,31,19,12
2016,71,"Fluntern",7,"Kreis 7","Im Bau",29,144462,162751,171,100,71
2016,72,"Hottingen",7,"Kreis 7","Bewilligt",15,113550,94326,29,18,11
2016,72,"Hottingen",7,"Kreis 7","Fertigerstellt",2,0,8621,8,7,1
2016,72,"Hottingen",7,"Kreis 7","Im Bau",2,0,1440,4,4,0
2016,73,"Hirslanden",7,"Kreis 7","Bewilligt",5,13100,12123,16,10,6
2016,73,"Hirslanden",7,"Kreis 7","Im Bau",9,0,22456,44,28,16
2016,74,"Witikon",7,"Kreis 7","Bewilligt",30,52500,59930,121,71,50
2016,74,"Witikon",7,"Kreis 7","Fertigerstellt",8,19215,22029,27,22,5
2016,74,"Witikon",7,"Kreis 7","Im Bau",19,55900,59295,95,58,37
2016,81,"Seefeld",8,"Kreis 8","Bewilligt",21,107300,147790,118,31,87
2016,81,"Seefeld",8,"Kreis 8","Im Bau",26,61200,66922,116,110,6
2016,82,"Mühlebach",8,"Kreis 8","Bewilligt",6,30000,48526,0,0,0
2016,82,"Mühlebach",8,"Kreis 8","Fertigerstellt",3,0,9847,10,4,6
2016,82,"Mühlebach",8,"Kreis 8","Im Bau",11,33250,32385,73,61,12
2016,83,"Weinegg",8,"Kreis 8","Bewilligt",34,89650,86151,111,79,32
2016,83,"Weinegg",8,"Kreis 8","Fertigerstellt",11,0,65748,57,26,31
2016,83,"Weinegg",8,"Kreis 8","Im Bau",5,7300,6607,10,3,7
2016,91,"Albisrieden",9,"Kreis 9","Bewilligt",23,37540,44034,80,50,30
2016,91,"Albisrieden",9,"Kreis 9","Fertigerstellt",64,422779,704550,1072,697,375
2016,91,"Albisrieden",9,"Kreis 9","Im Bau",79,155130,166637,315,212,103
2016,92,"Altstetten",9,"Kreis 9","Bewilligt",57,112612,181701,206,136,70
2016,92,"Altstetten",9,"Kreis 9","Fertigerstellt",9,209868,248933,263,259,4
2016,92,"Altstetten",9,"Kreis 9","Im Bau",110,658157,781737,1207,1025,182
2016,101,"Höngg",10,"Kreis 10","Bewilligt",21,23839,22310,29,13,16
2016,101,"Höngg",10,"Kreis 10","Fertigerstellt",25,198605,226691,364,253,111
2016,101,"Höngg",10,"Kreis 10","Im Bau",31,94580,119905,257,162,95
2016,102,"Wipkingen",10,"Kreis 10","Bewilligt",6,14000,14139,1,0,1
2016,102,"Wipkingen",10,"Kreis 10","Fertigerstellt",10,51475,48904,68,41,27
2016,102,"Wipkingen",10,"Kreis 10","Im Bau",22,120000,163052,209,132,77
2016,111,"Affoltern",11,"Kreis 11","Bewilligt",19,67800,69606,67,53,14
2016,111,"Affoltern",11,"Kreis 11","Fertigerstellt",11,118500,114463,83,50,33
2016,111,"Affoltern",11,"Kreis 11","Im Bau",84,123805,161057,251,123,128
2016,115,"Oerlikon",11,"Kreis 11","Bewilligt",51,166560,192812,193,128,65
2016,115,"Oerlikon",11,"Kreis 11","Fertigerstellt",15,36150,42935,59,47,12
2016,115,"Oerlikon",11,"Kreis 11","Im Bau",51,199658,239993,192,155,37
2016,119,"Seebach",11,"Kreis 11","Bewilligt",46,320148,479370,348,251,97
2016,119,"Seebach",11,"Kreis 11","Fertigerstellt",9,77924,169452,200,158,42
2016,119,"Seebach",11,"Kreis 11","Im Bau",38,194580,228027,108,60,48
2016,121,"Saatlen",12,"Kreis 12","Bewilligt",82,109990,137344,233,136,97
2016,121,"Saatlen",12,"Kreis 12","Fertigerstellt",16,35894,58170,64,64,0
2016,121,"Saatlen",12,"Kreis 12","Im Bau",50,45000,50100,92,52,40
2016,122,"Schwamendingen-Mitte",12,"Kreis 12","Bewilligt",6,11500,13256,39,36,3
2016,122,"Schwamendingen-Mitte",12,"Kreis 12","Fertigerstellt",6,30000,34500,58,43,15
2016,122,"Schwamendingen-Mitte",12,"Kreis 12","Im Bau",33,73904,68965,127,89,38
2016,123,"Hirzenbach",12,"Kreis 12","Bewilligt",89,106201,169271,370,252,118
2016,123,"Hirzenbach",12,"Kreis 12","Fertigerstellt",19,49050,154810,166,117,49
2016,123,"Hirzenbach",12,"Kreis 12","Im Bau",52,116090,308759,387,342,45
2017,12,"Hochschulen",1,"Kreis 1","Im Bau",6,180000,119733,0,0,0
2017,21,"Wollishofen",2,"Kreis 2","Bewilligt",59,422625,429625,272,179,93
2017,21,"Wollishofen",2,"Kreis 2","Fertigerstellt",27,152222,186878,321,174,147
2017,21,"Wollishofen",2,"Kreis 2","Im Bau",118,377280,731208,900,610,290
2017,23,"Leimbach",2,"Kreis 2","Bewilligt",27,53700,75410,152,120,32
2017,23,"Leimbach",2,"Kreis 2","Fertigerstellt",2,0,10008,17,4,13
2017,23,"Leimbach",2,"Kreis 2","Im Bau",1,0,6262,14,8,6
2017,24,"Enge",2,"Kreis 2","Bewilligt",7,11200,15450,33,28,5
2017,24,"Enge",2,"Kreis 2","Fertigerstellt",3,0,164437,5,1,4
2017,24,"Enge",2,"Kreis 2","Im Bau",24,0,300392,43,30,13
2017,31,"Alt-Wiedikon",3,"Kreis 3","Bewilligt",2,0,4171,0,0,0
2017,31,"Alt-Wiedikon",3,"Kreis 3","Fertigerstellt",3,0,14636,34,26,8
2017,31,"Alt-Wiedikon",3,"Kreis 3","Im Bau",25,89730,115049,384,323,61
2017,33,"Friesenberg",3,"Kreis 3","Fertigerstellt",8,114985,104971,38,30,8
2017,33,"Friesenberg",3,"Kreis 3","Im Bau",7,41600,51050,64,54,10
2017,34,"Sihlfeld",3,"Kreis 3","Bewilligt",15,0,44725,85,65,20
2017,34,"Sihlfeld",3,"Kreis 3","Fertigerstellt",6,0,55750,137,113,24
2017,34,"Sihlfeld",3,"Kreis 3","Im Bau",42,89600,94620,179,127,52
2017,41,"Werd",4,"Kreis 4","Bewilligt",26,75200,84959,112,90,22
2017,41,"Werd",4,"Kreis 4","Fertigerstellt",1,0,4150,6,2,4
2017,42,"Langstrasse",4,"Kreis 4","Fertigerstellt",10,215600,196643,95,71,24
2017,42,"Langstrasse",4,"Kreis 4","Im Bau",18,0,501617,303,243,60
2017,44,"Hard",4,"Kreis 4","Bewilligt",8,29360,33557,80,52,28
2017,44,"Hard",4,"Kreis 4","Fertigerstellt",7,0,47500,73,60,13
2017,44,"Hard",4,"Kreis 4","Im Bau",1,0,552282,0,0,0
2017,51,"Gewerbeschule",5,"Kreis 5","Bewilligt",11,66900,75318,102,74,28
2017,51,"Gewerbeschule",5,"Kreis 5","Im Bau",7,16900,18195,30,23,7
2017,52,"Escher Wyss",5,"Kreis 5","Bewilligt",27,252000,350490,0,0,0
2017,52,"Escher Wyss",5,"Kreis 5","Fertigerstellt",7,122000,227058,108,72,36
2017,52,"Escher Wyss",5,"Kreis 5","Im Bau",9,89610,121942,0,0,0
2017,61,"Unterstrass",6,"Kreis 6","Bewilligt",35,119710,164585,183,140,43
2017,61,"Unterstrass",6,"Kreis 6","Fertigerstellt",10,0,52290,78,41,37
2017,61,"Unterstrass",6,"Kreis 6","Im Bau",99,249000,267468,587,333,254
2017,63,"Oberstrass",6,"Kreis 6","Bewilligt",9,28800,28318,29,26,3
2017,63,"Oberstrass",6,"Kreis 6","Fertigerstellt",3,0,9428,6,1,5
2017,63,"Oberstrass",6,"Kreis 6","Im Bau",9,218900,167450,43,25,18
2017,71,"Fluntern",7,"Kreis 7","Bewilligt",18,42800,42020,45,18,27
2017,71,"Fluntern",7,"Kreis 7","Fertigerstellt",14,61962,47016,55,40,15
2017,71,"Fluntern",7,"Kreis 7","Im Bau",32,353409,266400,132,70,62
2017,72,"Hottingen",7,"Kreis 7","Bewilligt",14,118600,99631,36,20,16
2017,72,"Hottingen",7,"Kreis 7","Fertigerstellt",3,0,2025,4,4,0
2017,72,"Hottingen",7,"Kreis 7","Im Bau",2,0,3030,4,0,4
2017,73,"Hirslanden",7,"Kreis 7","Bewilligt",14,50267,54926,49,46,3
2017,73,"Hirslanden",7,"Kreis 7","Fertigerstellt",3,0,12456,26,20,6
2017,73,"Hirslanden",7,"Kreis 7","Im Bau",5,0,13123,24,12,12
2017,74,"Witikon",7,"Kreis 7","Bewilligt",24,79400,106037,195,138,57
2017,74,"Witikon",7,"Kreis 7","Fertigerstellt",5,10500,8482,9,2,7
2017,74,"Witikon",7,"Kreis 7","Im Bau",48,107000,117308,162,77,85
2017,81,"Seefeld",8,"Kreis 8","Bewilligt",28,107300,147790,120,38,82
2017,81,"Seefeld",8,"Kreis 8","Fertigerstellt",13,61850,68488,116,110,6
2017,82,"Mühlebach",8,"Kreis 8","Fertigerstellt",3,0,14130,38,36,2
2017,82,"Mühlebach",8,"Kreis 8","Im Bau",12,48580,66781,36,26,10
2017,83,"Weinegg",8,"Kreis 8","Bewilligt",27,665250,502611,133,101,32
2017,83,"Weinegg",8,"Kreis 8","Fertigerstellt",4,0,18702,10,3,7
2017,83,"Weinegg",8,"Kreis 8","Im Bau",17,49520,28451,20,6,14
2017,91,"Albisrieden",9,"Kreis 9","Bewilligt",20,126800,129983,255,237,18
2017,91,"Albisrieden",9,"Kreis 9","Fertigerstellt",27,108485,110029,179,108,71
2017,91,"Albisrieden",9,"Kreis 9","Im Bau",28,106600,178946,138,97,41
2017,92,"Altstetten",9,"Kreis 9","Bewilligt",92,233658,340711,493,336,157
2017,92,"Altstetten",9,"Kreis 9","Fertigerstellt",30,303459,300894,381,323,58
2017,92,"Altstetten",9,"Kreis 9","Im Bau",99,448568,594488,1048,835,213
2017,101,"Höngg",10,"Kreis 10","Bewilligt",21,26339,25864,38,23,15
2017,101,"Höngg",10,"Kreis 10","Fertigerstellt",11,42500,67970,101,66,35
2017,101,"Höngg",10,"Kreis 10","Im Bau",24,61707,60999,75,49,26
2017,102,"Wipkingen",10,"Kreis 10","Bewilligt",11,44100,52673,46,31,15
2017,102,"Wipkingen",10,"Kreis 10","Fertigerstellt",15,51400,99432,144,97,47
2017,102,"Wipkingen",10,"Kreis 10","Im Bau",8,70200,65375,1,0,1
2017,111,"Affoltern",11,"Kreis 11","Bewilligt",3,0,24127,17,12,5
2017,111,"Affoltern",11,"Kreis 11","Fertigerstellt",4,19100,19756,29,22,7
2017,111,"Affoltern",11,"Kreis 11","Im Bau",103,188705,226438,324,186,138
2017,115,"Oerlikon",11,"Kreis 11","Bewilligt",22,0,133495,147,137,10
2017,115,"Oerlikon",11,"Kreis 11","Fertigerstellt",22,96058,95493,169,140,29
2017,115,"Oerlikon",11,"Kreis 11","Im Bau",68,218720,271955,278,202,76
2017,119,"Seebach",11,"Kreis 11","Bewilligt",62,185190,288052,427,308,119
2017,119,"Seebach",11,"Kreis 11","Fertigerstellt",13,61698,81753,108,60,48
2017,119,"Seebach",11,"Kreis 11","Im Bau",45,445580,570432,429,333,96
2017,121,"Saatlen",12,"Kreis 12","Bewilligt",16,9450,10055,4,1,3
2017,121,"Saatlen",12,"Kreis 12","Fertigerstellt",16,48200,52744,92,54,38
2017,121,"Saatlen",12,"Kreis 12","Im Bau",68,99590,126500,228,137,91
2017,122,"Schwamendingen-Mitte",12,"Kreis 12","Bewilligt",4,9000,9976,30,26,4
2017,122,"Schwamendingen-Mitte",12,"Kreis 12","Fertigerstellt",4,11730,12738,27,21,6
2017,122,"Schwamendingen-Mitte",12,"Kreis 12","Im Bau",36,85434,77983,151,107,44
2017,123,"Hirzenbach",12,"Kreis 12","Bewilligt",18,47851,78009,123,92,31
2017,123,"Hirzenbach",12,"Kreis 12","Fertigerstellt",47,67500,257580,256,210,46
2017,123,"Hirzenbach",12,"Kreis 12","Im Bau",83,120140,155684,316,258,58
2018,12,"Hochschulen",1,"Kreis 1","Im Bau",6,180000,119733,0,0,0
2018,21,"Wollishofen",2,"Kreis 2","Bewilligt",33,212176,328390,59,44,15
2018,21,"Wollishofen",2,"Kreis 2","Fertigerstellt",39,224390,390066,561,357,204
2018,21,"Wollishofen",2,"Kreis 2","Im Bau",69,456180,637352,559,393,166
2018,23,"Leimbach",2,"Kreis 2","Bewilligt",31,66557,91635,168,134,34
2018,23,"Leimbach",2,"Kreis 2","Fertigerstellt",1,0,6262,14,8,6
2018,23,"Leimbach",2,"Kreis 2","Im Bau",2,0,2300,3,2,1
2018,24,"Enge",2,"Kreis 2","Bewilligt",23,74200,97404,175,145,30
2018,24,"Enge",2,"Kreis 2","Fertigerstellt",3,0,28563,7,6,1
2018,24,"Enge",2,"Kreis 2","Im Bau",17,0,272724,36,23,13
2018,31,"Alt-Wiedikon",3,"Kreis 3","Bewilligt",15,50936,60847,91,63,28
