"StichtagDatJahr","QuarBisherSort","QuarBisherCd","QuarBisherLang","KreisBisherCd","QuarSort","QuarCd","QuarLang","KreisCd","AnzUmzuWir"
2007,33,"33","Friesenberg","3",81,"81","Seefeld","8",3
2007,33,"33","Friesenberg","3",82,"82","Mühlebach","8",2
2007,33,"33","Friesenberg","3",83,"83","Weinegg","8",9
2007,33,"33","Friesenberg","3",91,"91","Albisrieden","9",68
2007,33,"33","Friesenberg","3",92,"92","Altstetten","9",44
2007,33,"33","Friesenberg","3",101,"101","Höngg","10",22
2007,33,"33","Friesenberg","3",102,"102","Wipkingen","10",25
2007,33,"33","Friesenberg","3",111,"111","Affoltern","11",42
2007,33,"33","Friesenberg","3",115,"115","Oerlikon","12",22
2007,33,"33","Friesenberg","3",119,"119","Seebach","12",9
2007,33,"33","Friesenberg","3",121,"121","Saatlen","12",2
2007,33,"33","Friesenberg","3",122,"122","Schwamendingen-Mitte","12",14
2007,33,"33","Friesenberg","3",123,"123","Hirzenbach","12",12
2007,34,"34","Sihlfeld","3",11,"11","Rathaus","1",22
2007,34,"34","Sihlfeld","3",12,"12","Hochschulen","1",1
2007,34,"34","Sihlfeld","3",13,"13","Lindenhof","1",3
2007,34,"34","Sihlfeld","3",14,"14","City","1",3
2007,34,"34","Sihlfeld","3",21,"21","Wollishofen","2",69
2007,34,"34","Sihlfeld","3",23,"23","Leimbach","2",32
2007,34,"34","Sihlfeld","3",24,"24","Enge","2",54
2007,34,"34","Sihlfeld","3",31,"31","Alt-Wiedikon","3",211
2007,34,"34","Sihlfeld","3",33,"33","Friesenberg","3",102
2007,34,"34","Sihlfeld","3",34,"34","Sihlfeld","3",560
2007,34,"34","Sihlfeld","3",41,"41","Werd","4",79
2007,34,"34","Sihlfeld","3",42,"42","Langstrasse","4",137
2007,34,"34","Sihlfeld","3",44,"44","Hard","4",181
2007,34,"34","Sihlfeld","3",51,"51","Gewerbeschule","5",85
2007,34,"34","Sihlfeld","3",52,"52","Escher Wyss","5",26
2007,34,"34","Sihlfeld","3",61,"61","Unterstrass","6",111
2007,34,"34","Sihlfeld","3",63,"63","Oberstrass","6",28
2007,34,"34","Sihlfeld","3",71,"71","Fluntern","7",20
2007,34,"34","Sihlfeld","3",72,"72","Hottingen","7",37
2007,34,"34","Sihlfeld","3",73,"73","Hirslanden","7",31
2007,34,"34","Sihlfeld","3",74,"74","Witikon","7",14
2007,34,"34","Sihlfeld","3",81,"81","Seefeld","8",29
2007,34,"34","Sihlfeld","3",82,"82","Mühlebach","8",19
2007,34,"34","Sihlfeld","3",83,"83","Weinegg","8",23
2007,34,"34","Sihlfeld","3",91,"91","Albisrieden","9",172
2007,34,"34","Sihlfeld","3",92,"92","Altstetten","9",217
2007,34,"34","Sihlfeld","3",101,"101","Höngg","10",61
2007,34,"34","Sihlfeld","3",102,"102","Wipkingen","10",106
2007,34,"34","Sihlfeld","3",111,"111","Affoltern","11",123
2007,34,"34","Sihlfeld","3",115,"115","Oerlikon","12",63
2007,34,"34","Sihlfeld","3",119,"119","Seebach","12",72
2007,34,"34","Sihlfeld","3",121,"121","Saatlen","12",16
2007,34,"34","Sihlfeld","3",122,"122","Schwamendingen-Mitte","12",42
2007,34,"34","Sihlfeld","3",123,"123","Hirzenbach","12",41
2007,41,"41","Werd","4",11,"11","Rathaus","1",9
2007,41,"41","Werd","4",12,"12","Hochschulen","1",3
2007,41,"41","Werd","4",13,"13","Lindenhof","1",1
2007,41,"41","Werd","4",14,"14","City","1",2
2007,41,"41","Werd","4",21,"21","Wollishofen","2",26
2007,41,"41","Werd","4",23,"23","Leimbach","2",4
2007,41,"41","Werd","4",24,"24","Enge","2",22
2007,41,"41","Werd","4",31,"31","Alt-Wiedikon","3",77
2007,41,"41","Werd","4",33,"33","Friesenberg","3",8
2007,41,"41","Werd","4",34,"34","Sihlfeld","3",83
2007,41,"41","Werd","4",41,"41","Werd","4",51
2007,41,"41","Werd","4",42,"42","Langstrasse","4",64
2007,41,"41","Werd","4",44,"44","Hard","4",31
2007,41,"41","Werd","4",51,"51","Gewerbeschule","5",32
2007,41,"41","Werd","4",52,"52","Escher Wyss","5",8
2007,41,"41","Werd","4",61,"61","Unterstrass","6",29
2007,41,"41","Werd","4",63,"63","Oberstrass","6",14
2007,41,"41","Werd","4",71,"71","Fluntern","7",4
2007,41,"41","Werd","4",72,"72","Hottingen","7",9
2007,41,"41","Werd","4",73,"73","Hirslanden","7",10
2007,41,"41","Werd","4",74,"74","Witikon","7",2
2007,41,"41","Werd","4",81,"81","Seefeld","8",5
2007,41,"41","Werd","4",82,"82","Mühlebach","8",6
2007,41,"41","Werd","4",83,"83","Weinegg","8",2
2007,41,"41","Werd","4",91,"91","Albisrieden","9",19
2007,41,"41","Werd","4",92,"92","Altstetten","9",38
2007,41,"41","Werd","4",101,"101","Höngg","10",12
2007,41,"41","Werd","4",102,"102","Wipkingen","10",43
2007,41,"41","Werd","4",111,"111","Affoltern","11",16
2007,41,"41","Werd","4",115,"115","Oerlikon","12",14
2007,41,"41","Werd","4",119,"119","Seebach","12",18
2007,41,"41","Werd","4",121,"121","Saatlen","12",4
2007,41,"41","Werd","4",122,"122","Schwamendingen-Mitte","12",3
2007,41,"41","Werd","4",123,"123","Hirzenbach","12",3
2007,42,"42","Langstrasse","4",11,"11","Rathaus","1",137
2007,42,"42","Langstrasse","4",12,"12","Hochschulen","1",2
2007,42,"42","Langstrasse","4",13,"13","Lindenhof","1",5
2007,42,"42","Langstrasse","4",14,"14","City","1",18
2007,42,"42","Langstrasse","4",21,"21","Wollishofen","2",50
2007,42,"42","Langstrasse","4",23,"23","Leimbach","2",13
2007,42,"42","Langstrasse","4",24,"24","Enge","2",45
2007,42,"42","Langstrasse","4",31,"31","Alt-Wiedikon","3",70
2007,42,"42","Langstrasse","4",33,"33","Friesenberg","3",33
2007,42,"42","Langstrasse","4",34,"34","Sihlfeld","3",179
2007,42,"42","Langstrasse","4",41,"41","Werd","4",60
2007,42,"42","Langstrasse","4",42,"42","Langstrasse","4",652
2007,42,"42","Langstrasse","4",44,"44","Hard","4",162
2007,42,"42","Langstrasse","4",51,"51","Gewerbeschule","5",188
2007,42,"42","Langstrasse","4",52,"52","Escher Wyss","5",25
2007,42,"42","Langstrasse","4",61,"61","Unterstrass","6",81
2007,42,"42","Langstrasse","4",63,"63","Oberstrass","6",26
2007,42,"42","Langstrasse","4",71,"71","Fluntern","7",18
2007,42,"42","Langstrasse","4",72,"72","Hottingen","7",28
2007,42,"42","Langstrasse","4",73,"73","Hirslanden","7",16
2007,42,"42","Langstrasse","4",74,"74","Witikon","7",8
2007,42,"42","Langstrasse","4",81,"81","Seefeld","8",25
2007,42,"42","Langstrasse","4",82,"82","Mühlebach","8",23
2007,42,"42","Langstrasse","4",83,"83","Weinegg","8",17
2007,42,"42","Langstrasse","4",91,"91","Albisrieden","9",78
2007,42,"42","Langstrasse","4",92,"92","Altstetten","9",157
2007,42,"42","Langstrasse","4",101,"101","Höngg","10",53
2007,42,"42","Langstrasse","4",102,"102","Wipkingen","10",89
2007,42,"42","Langstrasse","4",111,"111","Affoltern","11",100
2007,42,"42","Langstrasse","4",115,"115","Oerlikon","12",72
2007,42,"42","Langstrasse","4",119,"119","Seebach","12",60
2007,42,"42","Langstrasse","4",121,"121","Saatlen","12",17
2007,42,"42","Langstrasse","4",122,"122","Schwamendingen-Mitte","12",24
2007,42,"42","Langstrasse","4",123,"123","Hirzenbach","12",17
2007,44,"44","Hard","4",11,"11","Rathaus","1",16
2007,44,"44","Hard","4",12,"12","Hochschulen","1",2
2007,44,"44","Hard","4",13,"13","Lindenhof","1",0
2007,44,"44","Hard","4",14,"14","City","1",4
2007,44,"44","Hard","4",21,"21","Wollishofen","2",36
2007,44,"44","Hard","4",23,"23","Leimbach","2",8
2007,44,"44","Hard","4",24,"24","Enge","2",19
2007,44,"44","Hard","4",31,"31","Alt-Wiedikon","3",81
2007,44,"44","Hard","4",33,"33","Friesenberg","3",36
2007,44,"44","Hard","4",34,"34","Sihlfeld","3",164
2007,44,"44","Hard","4",41,"41","Werd","4",21
2007,44,"44","Hard","4",42,"42","Langstrasse","4",131
2007,44,"44","Hard","4",44,"44","Hard","4",352
2007,44,"44","Hard","4",51,"51","Gewerbeschule","5",68
2007,44,"44","Hard","4",52,"52","Escher Wyss","5",16
2007,44,"44","Hard","4",61,"61","Unterstrass","6",66
2007,44,"44","Hard","4",63,"63","Oberstrass","6",28
2007,44,"44","Hard","4",71,"71","Fluntern","7",13
2007,44,"44","Hard","4",72,"72","Hottingen","7",16
2007,44,"44","Hard","4",73,"73","Hirslanden","7",10
2007,44,"44","Hard","4",74,"74","Witikon","7",7
2007,44,"44","Hard","4",81,"81","Seefeld","8",7
2007,44,"44","Hard","4",82,"82","Mühlebach","8",24
2007,44,"44","Hard","4",83,"83","Weinegg","8",5
2007,44,"44","Hard","4",91,"91","Albisrieden","9",68
2007,44,"44","Hard","4",92,"92","Altstetten","9",159
2007,44,"44","Hard","4",101,"101","Höngg","10",26
2007,44,"44","Hard","4",102,"102","Wipkingen","10",73
2007,44,"44","Hard","4",111,"111","Affoltern","11",92
2007,44,"44","Hard","4",115,"115","Oerlikon","12",51
2007,44,"44","Hard","4",119,"119","Seebach","12",48
2007,44,"44","Hard","4",121,"121","Saatlen","12",5
2007,44,"44","Hard","4",122,"122","Schwamendingen-Mitte","12",24
2007,44,"44","Hard","4",123,"123","Hirzenbach","12",31
2007,51,"51","Gewerbeschule","5",11,"11","Rathaus","1",32
2007,51,"51","Gewerbeschule","5",12,"12","Hochschulen","1",4
2007,51,"51","Gewerbeschule","5",13,"13","Lindenhof","1",3
2007,51,"51","Gewerbeschule","5",14,"14","City","1",3
2007,51,"51","Gewerbeschule","5",21,"21","Wollishofen","2",25
2007,51,"51","Gewerbeschule","5",23,"23","Leimbach","2",5
2007,51,"51","Gewerbeschule","5",24,"24","Enge","2",22
2007,51,"51","Gewerbeschule","5",31,"31","Alt-Wiedikon","3",52
2007,51,"51","Gewerbeschule","5",33,"33","Friesenberg","3",12
2007,51,"51","Gewerbeschule","5",34,"34","Sihlfeld","3",105
2007,51,"51","Gewerbeschule","5",41,"41","Werd","4",26
2007,51,"51","Gewerbeschule","5",42,"42","Langstrasse","4",182
2007,51,"51","Gewerbeschule","5",44,"44","Hard","4",83
2007,51,"51","Gewerbeschule","5",51,"51","Gewerbeschule","5",266
2007,51,"51","Gewerbeschule","5",52,"52","Escher Wyss","5",25
2007,51,"51","Gewerbeschule","5",61,"61","Unterstrass","6",51
2007,51,"51","Gewerbeschule","5",63,"63","Oberstrass","6",29
2007,51,"51","Gewerbeschule","5",71,"71","Fluntern","7",6
2007,51,"51","Gewerbeschule","5",72,"72","Hottingen","7",20
2007,51,"51","Gewerbeschule","5",73,"73","Hirslanden","7",16
2007,51,"51","Gewerbeschule","5",74,"74","Witikon","7",10
2007,51,"51","Gewerbeschule","5",81,"81","Seefeld","8",16
2007,51,"51","Gewerbeschule","5",82,"82","Mühlebach","8",12
2007,51,"51","Gewerbeschule","5",83,"83","Weinegg","8",9
2007,51,"51","Gewerbeschule","5",91,"91","Albisrieden","9",60
2007,51,"51","Gewerbeschule","5",92,"92","Altstetten","9",93
2007,51,"51","Gewerbeschule","5",101,"101","Höngg","10",48
2007,51,"51","Gewerbeschule","5",102,"102","Wipkingen","10",84
2007,51,"51","Gewerbeschule","5",111,"111","Affoltern","11",54
2007,51,"51","Gewerbeschule","5",115,"115","Oerlikon","12",60
2007,51,"51","Gewerbeschule","5",119,"119","Seebach","12",48
2007,51,"51","Gewerbeschule","5",121,"121","Saatlen","12",2
2007,51,"51","Gewerbeschule","5",122,"122","Schwamendingen-Mitte","12",19
2007,51,"51","Gewerbeschule","5",123,"123","Hirzenbach","12",21
2007,52,"52","Escher Wyss","5",11,"11","Rathaus","1",5
2007,52,"52","Escher Wyss","5",12,"12","Hochschulen","1",0
2007,52,"52","Escher Wyss","5",13,"13","Lindenhof","1",4
2007,52,"52","Escher Wyss","5",14,"14","City","1",1
2007,52,"52","Escher Wyss","5",21,"21","Wollishofen","2",5
2007,52,"52","Escher Wyss","5",23,"23","Leimbach","2",6
2007,52,"52","Escher Wyss","5",24,"24","Enge","2",9
2007,52,"52","Escher Wyss","5",31,"31","Alt-Wiedikon","3",15
2007,52,"52","Escher Wyss","5",33,"33","Friesenberg","3",2
2007,52,"52","Escher Wyss","5",34,"34","Sihlfeld","3",30
2007,52,"52","Escher Wyss","5",41,"41","Werd","4",7
2007,52,"52","Escher Wyss","5",42,"42","Langstrasse","4",21
2007,52,"52","Escher Wyss","5",44,"44","Hard","4",17
2007,52,"52","Escher Wyss","5",51,"51","Gewerbeschule","5",27
2007,52,"52","Escher Wyss","5",52,"52","Escher Wyss","5",22
2007,52,"52","Escher Wyss","5",61,"61","Unterstrass","6",25
2007,52,"52","Escher Wyss","5",63,"63","Oberstrass","6",5
2007,52,"52","Escher Wyss","5",71,"71","Fluntern","7",0
2007,52,"52","Escher Wyss","5",72,"72","Hottingen","7",9
2007,52,"52","Escher Wyss","5",73,"73","Hirslanden","7",1
2007,52,"52","Escher Wyss","5",74,"74","Witikon","7",2
2007,52,"52","Escher Wyss","5",81,"81","Seefeld","8",3
2007,52,"52","Escher Wyss","5",82,"82","Mühlebach","8",3
2007,52,"52","Escher Wyss","5",83,"83","Weinegg","8",2
2007,52,"52","Escher Wyss","5",91,"91","Albisrieden","9",33
2007,52,"52","Escher Wyss","5",92,"92","Altstetten","9",24
2007,52,"52","Escher Wyss","5",101,"101","Höngg","10",24
2007,52,"52","Escher Wyss","5",102,"102","Wipkingen","10",31
2007,52,"52","Escher Wyss","5",111,"111","Affoltern","11",23
2007,52,"52","Escher Wyss","5",115,"115","Oerlikon","12",12
2007,52,"52","Escher Wyss","5",119,"119","Seebach","12",11
2007,52,"52","Escher Wyss","5",121,"121","Saatlen","12",4
2007,52,"52","Escher Wyss","5",122,"122","Schwamendingen-Mitte","12",1
2007,52,"52","Escher Wyss","5",123,"123","Hirzenbach","12",1
2007,61,"61","Unterstrass","6",11,"11","Rathaus","1",22
2007,61,"61","Unterstrass","6",12,"12","Hochschulen","1",6
2007,61,"61","Unterstrass","6",13,"13","Lindenhof","1",4
2007,61,"61","Unterstrass","6",14,"14","City","1",7
2007,61,"61","Unterstrass","6",21,"21","Wollishofen","2",40
2007,61,"61","Unterstrass","6",23,"23","Leimbach","2",20
2007,61,"61","Unterstrass","6",24,"24","Enge","2",39
2007,61,"61","Unterstrass","6",31,"31","Alt-Wiedikon","3",72
2007,61,"61","Unterstrass","6",33,"33","Friesenberg","3",15
2007,61,"61","Unterstrass","6",34,"34","Sihlfeld","3",71
2007,61,"61","Unterstrass","6",41,"41","Werd","4",20
2007,61,"61","Unterstrass","6",42,"42","Langstrasse","4",66
2007,61,"61","Unterstrass","6",44,"44","Hard","4",58
2007,61,"61","Unterstrass","6",51,"51","Gewerbeschule","5",68
2007,61,"61","Unterstrass","6",52,"52","Escher Wyss","5",19
2007,61,"61","Unterstrass","6",61,"61","Unterstrass","6",564
2007,61,"61","Unterstrass","6",63,"63","Oberstrass","6",133
2007,61,"61","Unterstrass","6",71,"71","Fluntern","7",47
2007,61,"61","Unterstrass","6",72,"72","Hottingen","7",64
2007,61,"61","Unterstrass","6",73,"73","Hirslanden","7",38
2007,61,"61","Unterstrass","6",74,"74","Witikon","7",30
2007,61,"61","Unterstrass","6",81,"81","Seefeld","8",28
2007,61,"61","Unterstrass","6",82,"82","Mühlebach","8",29
2007,61,"61","Unterstrass","6",83,"83","Weinegg","8",26
2007,61,"61","Unterstrass","6",91,"91","Albisrieden","9",55
2007,61,"61","Unterstrass","6",92,"92","Altstetten","9",69
2007,61,"61","Unterstrass","6",101,"101","Höngg","10",81
2007,61,"61","Unterstrass","6",102,"102","Wipkingen","10",135
2007,61,"61","Unterstrass","6",111,"111","Affoltern","11",134
2007,61,"61","Unterstrass","6",115,"115","Oerlikon","12",182
2007,61,"61","Unterstrass","6",119,"119","Seebach","12",94
2007,61,"61","Unterstrass","6",121,"121","Saatlen","12",24
2007,61,"61","Unterstrass","6",122,"122","Schwamendingen-Mitte","12",51
2007,61,"61","Unterstrass","6",123,"123","Hirzenbach","12",38
2007,63,"63","Oberstrass","6",11,"11","Rathaus","1",13
2007,63,"63","Oberstrass","6",12,"12","Hochschulen","1",1
2007,63,"63","Oberstrass","6",13,"13","Lindenhof","1",0
2007,63,"63","Oberstrass","6",14,"14","City","1",1
2007,63,"63","Oberstrass","6",21,"21","Wollishofen","2",22
2007,63,"63","Oberstrass","6",23,"23","Leimbach","2",0
2007,63,"63","Oberstrass","6",24,"24","Enge","2",22
2007,63,"63","Oberstrass","6",31,"31","Alt-Wiedikon","3",23
2007,63,"63","Oberstrass","6",33,"33","Friesenberg","3",4
2007,63,"63","Oberstrass","6",34,"34","Sihlfeld","3",41
2007,63,"63","Oberstrass","6",41,"41","Werd","4",10
2007,63,"63","Oberstrass","6",42,"42","Langstrasse","4",41
2007,63,"63","Oberstrass","6",44,"44","Hard","4",21
2007,63,"63","Oberstrass","6",51,"51","Gewerbeschule","5",26
2007,63,"63","Oberstrass","6",52,"52","Escher Wyss","5",8
2007,63,"63","Oberstrass","6",61,"61","Unterstrass","6",111
2007,63,"63","Oberstrass","6",63,"63","Oberstrass","6",190
2007,63,"63","Oberstrass","6",71,"71","Fluntern","7",47
2007,63,"63","Oberstrass","6",72,"72","Hottingen","7",48
2007,63,"63","Oberstrass","6",73,"73","Hirslanden","7",21
2007,63,"63","Oberstrass","6",74,"74","Witikon","7",13
2007,63,"63","Oberstrass","6",81,"81","Seefeld","8",15
2007,63,"63","Oberstrass","6",82,"82","Mühlebach","8",10
2007,63,"63","Oberstrass","6",83,"83","Weinegg","8",16
2007,63,"63","Oberstrass","6",91,"91","Albisrieden","9",15
2007,63,"63","Oberstrass","6",92,"92","Altstetten","9",17
2007,63,"63","Oberstrass","6",101,"101","Höngg","10",33
2007,63,"63","Oberstrass","6",102,"102","Wipkingen","10",42
2007,63,"63","Oberstrass","6",111,"111","Affoltern","11",28
2007,63,"63","Oberstrass","6",115,"115","Oerlikon","12",74
2007,63,"63","Oberstrass","6",119,"119","Seebach","12",31
2007,63,"63","Oberstrass","6",121,"121","Saatlen","12",8
2007,63,"63","Oberstrass","6",122,"122","Schwamendingen-Mitte","12",18
2007,63,"63","Oberstrass","6",123,"123","Hirzenbach","12",17
2007,71,"71","Fluntern","7",11,"11","Rathaus","1",9
2007,71,"71","Fluntern","7",12,"12","Hochschulen","1",4
2007,71,"71","Fluntern","7",13,"13","Lindenhof","1",0
2007,71,"71","Fluntern","7",14,"14","City","1",0
2007,71,"71","Fluntern","7",21,"21","Wollishofen","2",22
2007,71,"71","Fluntern","7",23,"23","Leimbach","2",3
2007,71,"71","Fluntern","7",24,"24","Enge","2",15
2007,71,"71","Fluntern","7",31,"31","Alt-Wiedikon","3",16
2007,71,"71","Fluntern","7",33,"33","Friesenberg","3",1
2007,71,"71","Fluntern","7",34,"34","Sihlfeld","3",16
2007,71,"71","Fluntern","7",41,"41","Werd","4",6
2007,71,"71","Fluntern","7",42,"42","Langstrasse","4",14
2007,71,"71","Fluntern","7",44,"44","Hard","4",10
2007,71,"71","Fluntern","7",51,"51","Gewerbeschule","5",9
2007,71,"71","Fluntern","7",52,"52","Escher Wyss","5",5
2007,71,"71","Fluntern","7",61,"61","Unterstrass","6",40
2007,71,"71","Fluntern","7",63,"63","Oberstrass","6",54
2007,71,"71","Fluntern","7",71,"71","Fluntern","7",105
2007,71,"71","Fluntern","7",72,"72","Hottingen","7",50
2007,71,"71","Fluntern","7",73,"73","Hirslanden","7",29
2007,71,"71","Fluntern","7",74,"74","Witikon","7",37
2007,71,"71","Fluntern","7",81,"81","Seefeld","8",14
2007,71,"71","Fluntern","7",82,"82","Mühlebach","8",14
2007,71,"71","Fluntern","7",83,"83","Weinegg","8",12
2007,71,"71","Fluntern","7",91,"91","Albisrieden","9",9
2007,71,"71","Fluntern","7",92,"92","Altstetten","9",23
2007,71,"71","Fluntern","7",101,"101","Höngg","10",16
2007,71,"71","Fluntern","7",102,"102","Wipkingen","10",37
2007,71,"71","Fluntern","7",111,"111","Affoltern","11",24
2007,71,"71","Fluntern","7",115,"115","Oerlikon","12",28
2007,71,"71","Fluntern","7",119,"119","Seebach","12",9
2007,71,"71","Fluntern","7",121,"121","Saatlen","12",1
2007,71,"71","Fluntern","7",122,"122","Schwamendingen-Mitte","12",9
2007,71,"71","Fluntern","7",123,"123","Hirzenbach","12",10
2007,72,"72","Hottingen","7",11,"11","Rathaus","1",14
2007,72,"72","Hottingen","7",12,"12","Hochschulen","1",0
2007,72,"72","Hottingen","7",13,"13","Lindenhof","1",5
2007,72,"72","Hottingen","7",14,"14","City","1",9
2007,72,"72","Hottingen","7",21,"21","Wollishofen","2",28
2007,72,"72","Hottingen","7",23,"23","Leimbach","2",9
2007,72,"72","Hottingen","7",24,"24","Enge","2",26
2007,72,"72","Hottingen","7",31,"31","Alt-Wiedikon","3",44
2007,72,"72","Hottingen","7",33,"33","Friesenberg","3",8
2007,72,"72","Hottingen","7",34,"34","Sihlfeld","3",36
2007,72,"72","Hottingen","7",41,"41","Werd","4",11
2007,72,"72","Hottingen","7",42,"42","Langstrasse","4",22
2007,72,"72","Hottingen","7",44,"44","Hard","4",32
2007,72,"72","Hottingen","7",51,"51","Gewerbeschule","5",21
2007,72,"72","Hottingen","7",52,"52","Escher Wyss","5",7
2007,72,"72","Hottingen","7",61,"61","Unterstrass","6",65
2007,72,"72","Hottingen","7",63,"63","Oberstrass","6",42
2007,72,"72","Hottingen","7",71,"71","Fluntern","7",52
2007,72,"72","Hottingen","7",72,"72","Hottingen","7",175
2007,72,"72","Hottingen","7",73,"73","Hirslanden","7",65
2007,72,"72","Hottingen","7",74,"74","Witikon","7",71
2007,72,"72","Hottingen","7",81,"81","Seefeld","8",24
2007,72,"72","Hottingen","7",82,"82","Mühlebach","8",36
2007,72,"72","Hottingen","7",83,"83","Weinegg","8",49
2007,72,"72","Hottingen","7",91,"91","Albisrieden","9",16
2007,72,"72","Hottingen","7",92,"92","Altstetten","9",20
2007,72,"72","Hottingen","7",101,"101","Höngg","10",23
2007,72,"72","Hottingen","7",102,"102","Wipkingen","10",42
2007,72,"72","Hottingen","7",111,"111","Affoltern","11",22
2007,72,"72","Hottingen","7",115,"115","Oerlikon","12",36
2007,72,"72","Hottingen","7",119,"119","Seebach","12",14
2007,72,"72","Hottingen","7",121,"121","Saatlen","12",5
2007,72,"72","Hottingen","7",122,"122","Schwamendingen-Mitte","12",14
2007,72,"72","Hottingen","7",123,"123","Hirzenbach","12",13
2007,73,"73","Hirslanden","7",11,"11","Rathaus","1",8
2007,73,"73","Hirslanden","7",12,"12","Hochschulen","1",0
2007,73,"73","Hirslanden","7",13,"13","Lindenhof","1",0
2007,73,"73","Hirslanden","7",14,"14","City","1",2
2007,73,"73","Hirslanden","7",21,"21","Wollishofen","2",22
2007,73,"73","Hirslanden","7",23,"23","Leimbach","2",2
2007,73,"73","Hirslanden","7",24,"24","Enge","2",7
2007,73,"73","Hirslanden","7",31,"31","Alt-Wiedikon","3",20
2007,73,"73","Hirslanden","7",33,"33","Friesenberg","3",3
2007,73,"73","Hirslanden","7",34,"34","Sihlfeld","3",20
2007,73,"73","Hirslanden","7",41,"41","Werd","4",6
2007,73,"73","Hirslanden","7",42,"42","Langstrasse","4",21
2007,73,"73","Hirslanden","7",44,"44","Hard","4",17
2007,73,"73","Hirslanden","7",51,"51","Gewerbeschule","5",15
2007,73,"73","Hirslanden","7",52,"52","Escher Wyss","5",5
2007,73,"73","Hirslanden","7",61,"61","Unterstrass","6",40
2007,73,"73","Hirslanden","7",63,"63","Oberstrass","6",24
2007,73,"73","Hirslanden","7",71,"71","Fluntern","7",28
2007,73,"73","Hirslanden","7",72,"72","Hottingen","7",42
2007,73,"73","Hirslanden","7",73,"73","Hirslanden","7",84
2007,73,"73","Hirslanden","7",74,"74","Witikon","7",53
2007,73,"73","Hirslanden","7",81,"81","Seefeld","8",20
2007,73,"73","Hirslanden","7",82,"82","Mühlebach","8",21
2007,73,"73","Hirslanden","7",83,"83","Weinegg","8",38
2007,73,"73","Hirslanden","7",91,"91","Albisrieden","9",10
2007,73,"73","Hirslanden","7",92,"92","Altstetten","9",16
2007,73,"73","Hirslanden","7",101,"101","Höngg","10",14
2007,73,"73","Hirslanden","7",102,"102","Wipkingen","10",26
2007,73,"73","Hirslanden","7",111,"111","Affoltern","11",15
2007,73,"73","Hirslanden","7",115,"115","Oerlikon","12",22
2007,73,"73","Hirslanden","7",119,"119","Seebach","12",12
2007,73,"73","Hirslanden","7",121,"121","Saatlen","12",2
2007,73,"73","Hirslanden","7",122,"122","Schwamendingen-Mitte","12",6
2007,73,"73","Hirslanden","7",123,"123","Hirzenbach","12",2
2007,74,"74","Witikon","7",11,"11","Rathaus","1",1
2007,74,"74","Witikon","7",12,"12","Hochschulen","1",0
2007,74,"74","Witikon","7",13,"13","Lindenhof","1",0
2007,74,"74","Witikon","7",14,"14","City","1",0
2007,74,"74","Witikon","7",21,"21","Wollishofen","2",9
2007,74,"74","Witikon","7",23,"23","Leimbach","2",1
2007,74,"74","Witikon","7",24,"24","Enge","2",7
2007,74,"74","Witikon","7",31,"31","Alt-Wiedikon","3",12
2007,74,"74","Witikon","7",33,"33","Friesenberg","3",3
2007,74,"74","Witikon","7",34,"34","Sihlfeld","3",16
2007,74,"74","Witikon","7",41,"41","Werd","4",4
2007,74,"74","Witikon","7",42,"42","Langstrasse","4",13
2007,74,"74","Witikon","7",44,"44","Hard","4",7
2007,74,"74","Witikon","7",51,"51","Gewerbeschule","5",3
2007,74,"74","Witikon","7",52,"52","Escher Wyss","5",1
2007,74,"74","Witikon","7",61,"61","Unterstrass","6",27
2007,74,"74","Witikon","7",63,"63","Oberstrass","6",18
2007,74,"74","Witikon","7",71,"71","Fluntern","7",8
2007,74,"74","Witikon","7",72,"72","Hottingen","7",19
2007,74,"74","Witikon","7",73,"73","Hirslanden","7",17
2007,74,"74","Witikon","7",74,"74","Witikon","7",280
2007,74,"74","Witikon","7",81,"81","Seefeld","8",5
2007,74,"74","Witikon","7",82,"82","Mühlebach","8",10
2007,74,"74","Witikon","7",83,"83","Weinegg","8",30
2007,74,"74","Witikon","7",91,"91","Albisrieden","9",7
2007,74,"74","Witikon","7",92,"92","Altstetten","9",10
2007,74,"74","Witikon","7",101,"101","Höngg","10",8
2007,74,"74","Witikon","7",102,"102","Wipkingen","10",7
2007,74,"74","Witikon","7",111,"111","Affoltern","11",10
2007,74,"74","Witikon","7",115,"115","Oerlikon","12",10
2007,74,"74","Witikon","7",119,"119","Seebach","12",9
2007,74,"74","Witikon","7",121,"121","Saatlen","12",1
2007,74,"74","Witikon","7",122,"122","Schwamendingen-Mitte","12",4
2007,74,"74","Witikon","7",123,"123","Hirzenbach","12",4
2007,81,"81","Seefeld","8",11,"11","Rathaus","1",17
2007,81,"81","Seefeld","8",12,"12","Hochschulen","1",0
2007,81,"81","Seefeld","8",13,"13","Lindenhof","1",5
2007,81,"81","Seefeld","8",14,"14","City","1",1
2007,81,"81","Seefeld","8",21,"21","Wollishofen","2",20
2007,81,"81","Seefeld","8",23,"23","Leimbach","2",5
2007,81,"81","Seefeld","8",24,"24","Enge","2",25
2007,81,"81","Seefeld","8",31,"31","Alt-Wiedikon","3",35
2007,81,"81","Seefeld","8",33,"33","Friesenberg","3",4
2007,81,"81","Seefeld","8",34,"34","Sihlfeld","3",28
2007,81,"81","Seefeld","8",41,"41","Werd","4",7
2007,81,"81","Seefeld","8",42,"42","Langstrasse","4",14
